id_nasabah,nama,tanggal_lahir,alamat,no_telepon,email,jenis_kelamin,pekerjaan
1786,Rudi Wijaya,1980-11-18,Jl. Diponegoro No. 88 Jakarta,08489749324,rudi.wijaya@email.com,Laki-laki,Pengacara
1787,Ahmad Santoso,1979-01-04,Jl. Diponegoro No. 34 Surabaya,08978792932,ahmad.santoso@email.com,Laki-laki,Insinyur
1788,Ani Kusuma,1979-06-12,Jl. Pahlawan No. 4 Yogyakarta,08725501564,ani.kusuma@email.com,Laki-laki,Wiraswasta
1789,Budi Santoso,1990-02-04,Jl. Gatot Subroto No. 100 Surabaya,08226066741,budi.santoso@email.com,Laki-laki,Guru
1790,Dewi Saputra,1972-01-22,Jl. Gatot Subroto No. 50 Bandung,08250284027,dewi.saputra@email.com,Laki-laki,Insinyur
1791,Rudi Hidayat,1997-05-05,Jl. Gatot Subroto No. 81 Semarang,08287628141,rudi.hidayat@email.com,Laki-laki,Karyawan Swasta
1792,Siti Hidayat,1999-11-21,Jl. Merdeka No. 55 Bandung,08301231657,siti.hidayat@email.com,Perempuan,Akuntan
1793,Dewi Lestari,1998-08-21,Jl. Merdeka No. 28 Jakarta,08047437366,dewi.lestari@email.com,Laki-laki,Dokter
1794,Siti Kusuma,1984-07-13,Jl. Diponegoro No. 87 Jakarta,08558069378,siti.kusuma@email.com,Laki-laki,Insinyur
1795,Joko Wijaya,1999-05-21,Jl. Merdeka No. 86 Yogyakarta,08680385713,joko.wijaya@email.com,Laki-laki,Dokter
1796,Budi Santoso,1976-06-16,Jl. Gatot Subroto No. 71 Surabaya,08241535342,budi.santoso@email.com,Perempuan,Wiraswasta
1797,Joko Nurhayati,1984-12-15,Jl. Diponegoro No. 91 Bandung,08270254191,joko.nurhayati@email.com,Perempuan,Karyawan Swasta
1798,Budi Saputra,1970-12-28,Jl. Gatot Subroto No. 36 Jakarta,08098696600,budi.saputra@email.com,Perempuan,Pegawai Negeri
1799,Joko Kusuma,1989-11-25,Jl. Pahlawan No. 15 Yogyakarta,08999282473,joko.kusuma@email.com,Perempuan,Pegawai Negeri
1800,Siti Wijaya,1992-09-02,Jl. Gatot Subroto No. 5 Bandung,08282971734,siti.wijaya@email.com,Perempuan,Akuntan
1801,Siti Kusuma,1998-10-09,Jl. Diponegoro No. 74 Jakarta,08196192902,siti.kusuma@email.com,Perempuan,Pegawai Negeri
1802,Rudi Lestari,1995-05-16,Jl. Gatot Subroto No. 11 Jakarta,08614711775,rudi.lestari@email.com,Perempuan,Pengacara
1803,Rudi Lestari,1973-12-28,Jl. Merdeka No. 67 Bandung,08898231045,rudi.lestari@email.com,Laki-laki,Pegawai Negeri
1804,Dewi Hidayat,1994-07-23,Jl. Merdeka No. 78 Jakarta,08696096140,dewi.hidayat@email.com,Perempuan,Pegawai Negeri
1805,Budi Lestari,1996-05-30,Jl. Merdeka No. 70 Jakarta,08927007755,budi.lestari@email.com,Laki-laki,Karyawan Swasta
1806,Ani Nurhayati,1989-10-03,Jl. Diponegoro No. 86 Semarang,08706009290,ani.nurhayati@email.com,Laki-laki,Insinyur
1807,Rudi Kusuma,1990-01-23,Jl. Pahlawan No. 51 Jakarta,08794831533,rudi.kusuma@email.com,Laki-laki,Pengacara
1808,Budi Santoso,1992-12-20,Jl. Gatot Subroto No. 2 Bandung,08770906915,budi.santoso@email.com,Perempuan,Pegawai Negeri
1809,Rudi Wijaya,1989-12-23,Jl. Diponegoro No. 28 Semarang,08445272016,rudi.wijaya@email.com,Laki-laki,Guru
1810,Rina Santoso,1989-06-21,Jl. Sudirman No. 43 Jakarta,08823649818,rina.santoso@email.com,Perempuan,Akuntan
1811,Siti Wijaya,1980-06-22,Jl. Pahlawan No. 29 Yogyakarta,08029468516,siti.wijaya@email.com,Perempuan,Guru
1812,Ahmad Nurhayati,1984-07-21,Jl. Merdeka No. 48 Semarang,08251042315,ahmad.nurhayati@email.com,Laki-laki,Guru
1813,Ahmad Hidayat,1995-12-05,Jl. Sudirman No. 99 Bandung,08658296145,ahmad.hidayat@email.com,Laki-laki,Insinyur
1814,Ani Saputra,1975-07-08,Jl. Gatot Subroto No. 38 Bandung,08470162876,ani.saputra@email.com,Perempuan,Pegawai Negeri
1815,Siti Saputra,1997-06-12,Jl. Gatot Subroto No. 58 Bandung,08185357163,siti.saputra@email.com,Perempuan,Pengacara
1816,Rina Wijaya,1973-07-28,Jl. Gatot Subroto No. 89 Semarang,08734608465,rina.wijaya@email.com,Laki-laki,Insinyur
1817,Budi Hidayat,1988-08-08,Jl. Merdeka No. 68 Surabaya,08636371248,budi.hidayat@email.com,Perempuan,Akuntan
1818,Ahmad Santoso,1973-06-13,Jl. Diponegoro No. 51 Semarang,08614430147,ahmad.santoso@email.com,Laki-laki,Dokter
1819,Ani Hidayat,1990-01-28,Jl. Diponegoro No. 83 Bandung,08010436532,ani.hidayat@email.com,Perempuan,Guru
1820,Ahmad Lestari,1983-12-21,Jl. Merdeka No. 55 Surabaya,08417608445,ahmad.lestari@email.com,Laki-laki,Dokter
1821,Dewi Kusuma,1988-11-27,Jl. Gatot Subroto No. 37 Jakarta,08569062837,dewi.kusuma@email.com,Laki-laki,Guru
1822,Ahmad Lestari,1985-10-08,Jl. Merdeka No. 13 Semarang,08274587438,ahmad.lestari@email.com,Laki-laki,Akuntan
1823,Budi Kusuma,1994-08-01,Jl. Diponegoro No. 24 Surabaya,08936569413,budi.kusuma@email.com,Laki-laki,Pegawai Negeri
1824,Joko Wijaya,1989-02-14,Jl. Merdeka No. 84 Bandung,08912863060,joko.wijaya@email.com,Laki-laki,Dokter
1825,Joko Lestari,1994-11-22,Jl. Sudirman No. 12 Bandung,08022510962,joko.lestari@email.com,Laki-laki,Pegawai Negeri
1826,Budi Nurhayati,1972-11-09,Jl. Gatot Subroto No. 1 Semarang,08897115954,budi.nurhayati@email.com,Laki-laki,Pengacara
1827,Dewi Lestari,1988-04-03,Jl. Merdeka No. 65 Yogyakarta,08641038906,dewi.lestari@email.com,Laki-laki,Insinyur
1828,Rudi Saputra,1972-04-17,Jl. Diponegoro No. 59 Bandung,08345540584,rudi.saputra@email.com,Laki-laki,Pegawai Negeri
1829,Rudi Santoso,1992-12-09,Jl. Diponegoro No. 8 Bandung,08359166669,rudi.santoso@email.com,Perempuan,Karyawan Swasta
1830,Rina Lestari,1988-07-01,Jl. Merdeka No. 18 Surabaya,08048948421,rina.lestari@email.com,Perempuan,Insinyur
1831,Rina Hidayat,1986-01-03,Jl. Sudirman No. 11 Semarang,08004810830,rina.hidayat@email.com,Laki-laki,Akuntan
1832,Ahmad Saputra,1984-04-17,Jl. Merdeka No. 36 Bandung,08178137333,ahmad.saputra@email.com,Laki-laki,Karyawan Swasta
1833,Budi Lestari,1974-10-30,Jl. Sudirman No. 32 Bandung,08539175519,budi.lestari@email.com,Perempuan,Wiraswasta
1834,Ani Hidayat,1993-12-29,Jl. Gatot Subroto No. 87 Surabaya,08965152815,ani.hidayat@email.com,Perempuan,Dokter
1835,Budi Hidayat,1976-12-06,Jl. Diponegoro No. 85 Bandung,08873420611,budi.hidayat@email.com,Perempuan,Pegawai Negeri
1836,Joko Nurhayati,1977-11-02,Jl. Diponegoro No. 47 Jakarta,08189519902,joko.nurhayati@email.com,Laki-laki,Karyawan Swasta
1837,Rudi Santoso,1984-10-25,Jl. Gatot Subroto No. 7 Bandung,08384688318,rudi.santoso@email.com,Perempuan,Guru
1838,Dewi Wijaya,1970-06-13,Jl. Diponegoro No. 24 Jakarta,08062471480,dewi.wijaya@email.com,Laki-laki,Insinyur
1839,Ani Hidayat,1995-01-21,Jl. Diponegoro No. 100 Yogyakarta,08447312899,ani.hidayat@email.com,Laki-laki,Wiraswasta
1840,Budi Hidayat,1979-02-12,Jl. Diponegoro No. 59 Yogyakarta,08304166452,budi.hidayat@email.com,Perempuan,Dokter
1841,Dewi Lestari,1979-05-07,Jl. Merdeka No. 16 Surabaya,08475030804,dewi.lestari@email.com,Laki-laki,Wiraswasta
1842,Budi Nurhayati,1993-07-15,Jl. Gatot Subroto No. 54 Surabaya,08870828609,budi.nurhayati@email.com,Perempuan,Pegawai Negeri
1843,Dewi Kusuma,1994-09-15,Jl. Sudirman No. 89 Jakarta,08919718907,dewi.kusuma@email.com,Perempuan,Pengacara
1844,Rina Kusuma,1989-04-02,Jl. Diponegoro No. 86 Semarang,08540423236,rina.kusuma@email.com,Perempuan,Pengacara
1845,Siti Hidayat,1997-05-10,Jl. Pahlawan No. 27 Yogyakarta,08888017973,siti.hidayat@email.com,Laki-laki,Insinyur
1846,Ani Saputra,1989-10-14,Jl. Pahlawan No. 12 Bandung,08628102902,ani.saputra@email.com,Perempuan,Akuntan
1847,Siti Kusuma,1983-10-20,Jl. Gatot Subroto No. 9 Semarang,08723983600,siti.kusuma@email.com,Perempuan,Wiraswasta
1848,Rina Saputra,1979-03-10,Jl. Merdeka No. 7 Yogyakarta,08505471096,rina.saputra@email.com,Laki-laki,Insinyur
1849,Joko Saputra,1981-12-25,Jl. Pahlawan No. 62 Bandung,08528535477,joko.saputra@email.com,Perempuan,Pegawai Negeri
1850,Budi Hidayat,1996-05-07,Jl. Sudirman No. 87 Jakarta,08368843858,budi.hidayat@email.com,Perempuan,Akuntan
1851,Rina Lestari,1982-09-11,Jl. Pahlawan No. 46 Jakarta,08116746408,rina.lestari@email.com,Perempuan,Karyawan Swasta
1852,Rina Saputra,1999-12-24,Jl. Sudirman No. 38 Bandung,08363634945,rina.saputra@email.com,Perempuan,Pegawai Negeri
1853,Rudi Lestari,1970-10-08,Jl. Pahlawan No. 26 Bandung,08182284895,rudi.lestari@email.com,Laki-laki,Akuntan
1854,Joko Kusuma,1980-08-15,Jl. Merdeka No. 73 Semarang,08694854482,joko.kusuma@email.com,Perempuan,Pegawai Negeri
1855,Siti Nurhayati,1993-05-21,Jl. Pahlawan No. 86 Bandung,08029558308,siti.nurhayati@email.com,Perempuan,Wiraswasta
1856,Joko Kusuma,1994-09-11,Jl. Diponegoro No. 24 Surabaya,08860711220,joko.kusuma@email.com,Laki-laki,Akuntan
1857,Rudi Santoso,1982-10-25,Jl. Gatot Subroto No. 73 Surabaya,08896066398,rudi.santoso@email.com,Laki-laki,Wiraswasta
1858,Joko Saputra,1990-03-20,Jl. Gatot Subroto No. 25 Surabaya,08897370012,joko.saputra@email.com,Perempuan,Wiraswasta
1859,Rina Lestari,1998-06-24,Jl. Gatot Subroto No. 54 Semarang,08805643379,rina.lestari@email.com,Laki-laki,Pengacara
1860,Budi Lestari,1994-02-21,Jl. Diponegoro No. 98 Yogyakarta,08140289140,budi.lestari@email.com,Laki-laki,Karyawan Swasta
1861,Ahmad Wijaya,1971-12-23,Jl. Sudirman No. 47 Yogyakarta,08815981835,ahmad.wijaya@email.com,Perempuan,Guru
1862,Dewi Kusuma,1994-01-02,Jl. Sudirman No. 60 Yogyakarta,08468964001,dewi.kusuma@email.com,Laki-laki,Insinyur
1863,Dewi Kusuma,1982-12-29,Jl. Merdeka No. 13 Surabaya,08398478034,dewi.kusuma@email.com,Perempuan,Pegawai Negeri
1864,Ani Lestari,1989-04-04,Jl. Diponegoro No. 42 Surabaya,08598116985,ani.lestari@email.com,Laki-laki,Guru
1865,Siti Wijaya,1993-01-26,Jl. Merdeka No. 87 Bandung,08317618669,siti.wijaya@email.com,Laki-laki,Wiraswasta
1866,Rudi Santoso,1985-02-11,Jl. Gatot Subroto No. 48 Bandung,08110807095,rudi.santoso@email.com,Perempuan,Dokter
1867,Budi Santoso,1979-12-12,Jl. Merdeka No. 1 Bandung,08469375671,budi.santoso@email.com,Laki-laki,Wiraswasta
1868,Joko Kusuma,1989-08-04,Jl. Merdeka No. 18 Yogyakarta,08723298047,joko.kusuma@email.com,Laki-laki,Karyawan Swasta
1869,Joko Saputra,1999-01-26,Jl. Sudirman No. 71 Jakarta,08918337366,joko.saputra@email.com,Perempuan,Pengacara
1870,Joko Saputra,1971-09-29,Jl. Diponegoro No. 82 Surabaya,08683306015,joko.saputra@email.com,Perempuan,Insinyur
1871,Rina Hidayat,1981-07-04,Jl. Merdeka No. 30 Jakarta,08946172408,rina.hidayat@email.com,Perempuan,Akuntan
1872,Joko Santoso,2000-09-27,Jl. Pahlawan No. 2 Jakarta,08007610128,joko.santoso@email.com,Laki-laki,Pengacara
1873,Rudi Santoso,1998-01-26,Jl. Pahlawan No. 74 Surabaya,08329240236,rudi.santoso@email.com,Perempuan,Insinyur
1874,Rudi Lestari,1981-11-06,Jl. Diponegoro No. 86 Jakarta,08911220757,rudi.lestari@email.com,Perempuan,Pengacara
1875,Budi Saputra,1997-04-16,Jl. Merdeka No. 3 Surabaya,08330975545,budi.saputra@email.com,Perempuan,Karyawan Swasta
1876,Rudi Nurhayati,1983-09-16,Jl. Merdeka No. 95 Semarang,08815163568,rudi.nurhayati@email.com,Laki-laki,Akuntan
1877,Joko Wijaya,1971-11-03,Jl. Gatot Subroto No. 40 Yogyakarta,08797155924,joko.wijaya@email.com,Laki-laki,Wiraswasta
1878,Ani Wijaya,1997-04-05,Jl. Merdeka No. 21 Yogyakarta,08616727034,ani.wijaya@email.com,Laki-laki,Karyawan Swasta
1879,Rina Hidayat,1982-06-28,Jl. Sudirman No. 49 Yogyakarta,08128058623,rina.hidayat@email.com,Laki-laki,Wiraswasta
1880,Budi Kusuma,1974-09-28,Jl. Diponegoro No. 23 Semarang,08936721920,budi.kusuma@email.com,Laki-laki,Wiraswasta
1881,Dewi Santoso,1998-02-11,Jl. Diponegoro No. 38 Bandung,08016099955,dewi.santoso@email.com,Perempuan,Pegawai Negeri
1882,Rina Lestari,1990-05-20,Jl. Sudirman No. 80 Surabaya,08358743100,rina.lestari@email.com,Perempuan,Dokter
1883,Rina Nurhayati,1995-02-06,Jl. Sudirman No. 74 Surabaya,08912703867,rina.nurhayati@email.com,Perempuan,Karyawan Swasta
1884,Rina Hidayat,1984-04-05,Jl. Gatot Subroto No. 56 Semarang,08733385441,rina.hidayat@email.com,Laki-laki,Guru
1885,Ahmad Saputra,1981-05-28,Jl. Gatot Subroto No. 63 Jakarta,08981915431,ahmad.saputra@email.com,Perempuan,Insinyur
1886,Dewi Wijaya,1994-04-07,Jl. Sudirman No. 48 Bandung,08798744339,dewi.wijaya@email.com,Perempuan,Wiraswasta
1887,Ani Santoso,1982-05-29,Jl. Gatot Subroto No. 76 Bandung,08476913189,ani.santoso@email.com,Laki-laki,Wiraswasta
1888,Rudi Lestari,1985-04-17,Jl. Merdeka No. 87 Semarang,08269099758,rudi.lestari@email.com,Laki-laki,Insinyur
1889,Dewi Lestari,1972-09-10,Jl. Sudirman No. 85 Jakarta,08187368945,dewi.lestari@email.com,Perempuan,Wiraswasta
1890,Ahmad Kusuma,1977-11-01,Jl. Pahlawan No. 61 Yogyakarta,08239067128,ahmad.kusuma@email.com,Perempuan,Karyawan Swasta
1891,Dewi Nurhayati,1984-03-16,Jl. Diponegoro No. 85 Yogyakarta,08304075027,dewi.nurhayati@email.com,Laki-laki,Pengacara
1892,Rudi Kusuma,1980-10-18,Jl. Pahlawan No. 12 Bandung,08884301437,rudi.kusuma@email.com,Perempuan,Dokter
1893,Dewi Saputra,1980-09-04,Jl. Gatot Subroto No. 13 Semarang,08545877864,dewi.saputra@email.com,Laki-laki,Guru
1894,Dewi Lestari,1991-04-25,Jl. Pahlawan No. 9 Jakarta,08782107108,dewi.lestari@email.com,Perempuan,Karyawan Swasta
1895,Joko Saputra,2000-03-23,Jl. Merdeka No. 92 Semarang,08746661706,joko.saputra@email.com,Perempuan,Akuntan
1896,Rina Lestari,1988-04-18,Jl. Merdeka No. 16 Yogyakarta,08791725211,rina.lestari@email.com,Perempuan,Guru
1897,Dewi Kusuma,1972-06-12,Jl. Gatot Subroto No. 56 Jakarta,08512986308,dewi.kusuma@email.com,Perempuan,Guru
1898,Rina Hidayat,1989-10-08,Jl. Merdeka No. 20 Bandung,08602722210,rina.hidayat@email.com,Laki-laki,Wiraswasta
1899,Rudi Lestari,1970-10-30,Jl. Diponegoro No. 95 Surabaya,08208146504,rudi.lestari@email.com,Laki-laki,Wiraswasta
1900,Ani Lestari,1972-02-26,Jl. Sudirman No. 8 Semarang,08859821436,ani.lestari@email.com,Laki-laki,Dokter
1901,Siti Nurhayati,1987-01-14,Jl. Gatot Subroto No. 12 Yogyakarta,08737950263,siti.nurhayati@email.com,Laki-laki,Akuntan
1902,Siti Lestari,1984-08-14,Jl. Pahlawan No. 69 Yogyakarta,08637883678,siti.lestari@email.com,Perempuan,Pengacara
1903,Ahmad Hidayat,1977-11-25,Jl. Gatot Subroto No. 17 Semarang,08906333654,ahmad.hidayat@email.com,Perempuan,Wiraswasta
1904,Ani Kusuma,1971-02-21,Jl. Diponegoro No. 76 Bandung,08762701473,ani.kusuma@email.com,Laki-laki,Dokter
1905,Joko Saputra,1983-12-11,Jl. Diponegoro No. 8 Semarang,08069120270,joko.saputra@email.com,Laki-laki,Pegawai Negeri
1906,Ani Saputra,1970-07-24,Jl. Gatot Subroto No. 25 Bandung,08652750064,ani.saputra@email.com,Perempuan,Pengacara
1907,Ani Lestari,1980-03-13,Jl. Diponegoro No. 41 Yogyakarta,08231233582,ani.lestari@email.com,Laki-laki,Insinyur
1908,Ani Santoso,1971-11-12,Jl. Gatot Subroto No. 44 Jakarta,08386306378,ani.santoso@email.com,Perempuan,Pegawai Negeri
1909,Siti Wijaya,1994-08-09,Jl. Sudirman No. 31 Jakarta,08127887828,siti.wijaya@email.com,Perempuan,Dokter
1910,Ahmad Saputra,1986-07-30,Jl. Gatot Subroto No. 4 Surabaya,08743977105,ahmad.saputra@email.com,Perempuan,Dokter
1911,Siti Lestari,1996-02-28,Jl. Sudirman No. 69 Surabaya,08956258747,siti.lestari@email.com,Perempuan,Guru
1912,Ani Lestari,1985-07-24,Jl. Merdeka No. 68 Yogyakarta,08741081288,ani.lestari@email.com,Laki-laki,Pegawai Negeri
1913,Rudi Wijaya,1975-07-05,Jl. Sudirman No. 87 Surabaya,08370614895,rudi.wijaya@email.com,Perempuan,Pengacara
1914,Siti Nurhayati,1971-07-06,Jl. Pahlawan No. 26 Bandung,08764489988,siti.nurhayati@email.com,Laki-laki,Akuntan
1915,Siti Saputra,1994-12-05,Jl. Gatot Subroto No. 100 Jakarta,08988163388,siti.saputra@email.com,Perempuan,Pengacara
1916,Siti Hidayat,1984-10-15,Jl. Gatot Subroto No. 70 Jakarta,08509105376,siti.hidayat@email.com,Perempuan,Wiraswasta
1917,Budi Hidayat,1979-10-20,Jl. Pahlawan No. 93 Yogyakarta,08292165396,budi.hidayat@email.com,Perempuan,Dokter
1918,Ani Saputra,1992-09-19,Jl. Diponegoro No. 40 Surabaya,08216133923,ani.saputra@email.com,Laki-laki,Dokter
1919,Joko Kusuma,1985-09-26,Jl. Diponegoro No. 34 Yogyakarta,08989810759,joko.kusuma@email.com,Laki-laki,Akuntan
1920,Ahmad Lestari,1986-08-26,Jl. Sudirman No. 68 Yogyakarta,08302483361,ahmad.lestari@email.com,Laki-laki,Pengacara
1921,Joko Nurhayati,1985-10-04,Jl. Merdeka No. 63 Surabaya,08961847894,joko.nurhayati@email.com,Perempuan,Insinyur
1922,Ani Nurhayati,2000-03-18,Jl. Gatot Subroto No. 68 Surabaya,08577455495,ani.nurhayati@email.com,Perempuan,Pegawai Negeri
1923,Budi Kusuma,1985-10-09,Jl. Sudirman No. 95 Bandung,08592006523,budi.kusuma@email.com,Perempuan,Akuntan
1924,Rudi Lestari,1993-06-03,Jl. Diponegoro No. 25 Jakarta,08017829921,rudi.lestari@email.com,Perempuan,Akuntan
1925,Rina Santoso,1990-12-31,Jl. Diponegoro No. 80 Surabaya,08034922299,rina.santoso@email.com,Laki-laki,Insinyur
1926,Rina Wijaya,1974-12-02,Jl. Pahlawan No. 64 Yogyakarta,08856093237,rina.wijaya@email.com,Perempuan,Wiraswasta
1927,Budi Lestari,1987-02-22,Jl. Merdeka No. 90 Yogyakarta,08335791260,budi.lestari@email.com,Laki-laki,Akuntan
1928,Siti Kusuma,1976-04-30,Jl. Gatot Subroto No. 24 Surabaya,08814573595,siti.kusuma@email.com,Perempuan,Akuntan
1929,Joko Saputra,1973-06-04,Jl. Diponegoro No. 55 Yogyakarta,08429282493,joko.saputra@email.com,Laki-laki,Wiraswasta
1930,Siti Kusuma,1975-01-18,Jl. Gatot Subroto No. 48 Jakarta,08144464395,siti.kusuma@email.com,Laki-laki,Karyawan Swasta
1931,Rudi Saputra,1999-09-17,Jl. Sudirman No. 80 Semarang,08218979176,rudi.saputra@email.com,Laki-laki,Pegawai Negeri
1932,Ani Saputra,1976-12-07,Jl. Sudirman No. 13 Jakarta,08023583129,ani.saputra@email.com,Perempuan,Karyawan Swasta
1933,Ani Hidayat,1987-01-16,Jl. Diponegoro No. 60 Yogyakarta,08648230926,ani.hidayat@email.com,Perempuan,Insinyur
1934,Siti Santoso,1999-06-08,Jl. Pahlawan No. 84 Yogyakarta,08558750790,siti.santoso@email.com,Perempuan,Karyawan Swasta
1935,Dewi Lestari,1970-10-25,Jl. Gatot Subroto No. 90 Surabaya,08279847833,dewi.lestari@email.com,Perempuan,Dokter
1936,Ahmad Kusuma,1970-11-19,Jl. Pahlawan No. 45 Surabaya,08252010576,ahmad.kusuma@email.com,Perempuan,Pegawai Negeri
1937,Joko Kusuma,1981-09-09,Jl. Sudirman No. 48 Bandung,08126274850,joko.kusuma@email.com,Perempuan,Pegawai Negeri
1938,Ahmad Santoso,1996-05-04,Jl. Gatot Subroto No. 86 Semarang,08875280630,ahmad.santoso@email.com,Laki-laki,Guru
1939,Rina Lestari,1992-10-11,Jl. Gatot Subroto No. 19 Bandung,08919158590,rina.lestari@email.com,Laki-laki,Akuntan
1940,Joko Saputra,1976-03-12,Jl. Diponegoro No. 52 Yogyakarta,08887975060,joko.saputra@email.com,Laki-laki,Guru
1941,Budi Saputra,1984-09-18,Jl. Diponegoro No. 91 Surabaya,08001075083,budi.saputra@email.com,Perempuan,Wiraswasta
1942,Ani Lestari,1979-10-10,Jl. Diponegoro No. 99 Jakarta,08081693727,ani.lestari@email.com,Laki-laki,Karyawan Swasta
1943,Joko Santoso,1974-12-28,Jl. Merdeka No. 62 Yogyakarta,08673864299,joko.santoso@email.com,Perempuan,Akuntan
1944,Rudi Lestari,1988-06-19,Jl. Pahlawan No. 19 Jakarta,08750795285,rudi.lestari@email.com,Laki-laki,Insinyur
1945,Joko Wijaya,1978-05-10,Jl. Pahlawan No. 26 Bandung,08405509082,joko.wijaya@email.com,Laki-laki,Pegawai Negeri
1946,Rudi Santoso,1979-02-06,Jl. Gatot Subroto No. 8 Bandung,08930077123,rudi.santoso@email.com,Laki-laki,Pegawai Negeri
1947,Rudi Wijaya,1987-07-07,Jl. Pahlawan No. 84 Semarang,08661395534,rudi.wijaya@email.com,Perempuan,Insinyur
1948,Siti Hidayat,1988-06-28,Jl. Merdeka No. 10 Bandung,08920007782,siti.hidayat@email.com,Perempuan,Pegawai Negeri
1949,Budi Lestari,1980-11-24,Jl. Pahlawan No. 67 Yogyakarta,08462423133,budi.lestari@email.com,Laki-laki,Pegawai Negeri
1950,Joko Kusuma,1987-10-21,Jl. Sudirman No. 13 Jakarta,08265952318,joko.kusuma@email.com,Laki-laki,Pegawai Negeri
1951,Rina Nurhayati,1986-10-31,Jl. Sudirman No. 50 Semarang,08041797345,rina.nurhayati@email.com,Laki-laki,Wiraswasta
1952,Rina Nurhayati,1985-10-07,Jl. Pahlawan No. 13 Jakarta,08267435596,rina.nurhayati@email.com,Perempuan,Guru
1953,Siti Saputra,1978-05-08,Jl. Pahlawan No. 52 Semarang,08878500838,siti.saputra@email.com,Laki-laki,Pegawai Negeri
1954,Dewi Santoso,1992-04-21,Jl. Merdeka No. 29 Yogyakarta,08718776593,dewi.santoso@email.com,Perempuan,Pegawai Negeri
1955,Joko Santoso,1976-11-26,Jl. Gatot Subroto No. 16 Surabaya,08657261007,joko.santoso@email.com,Laki-laki,Dokter
1956,Siti Lestari,1997-05-28,Jl. Merdeka No. 24 Semarang,08536348136,siti.lestari@email.com,Perempuan,Karyawan Swasta
1957,Rudi Hidayat,1988-09-27,Jl. Gatot Subroto No. 19 Jakarta,08453460072,rudi.hidayat@email.com,Laki-laki,Karyawan Swasta
1958,Rina Saputra,1997-01-23,Jl. Diponegoro No. 19 Yogyakarta,08357912855,rina.saputra@email.com,Laki-laki,Insinyur
1959,Siti Nurhayati,1981-12-17,Jl. Pahlawan No. 53 Jakarta,08780670118,siti.nurhayati@email.com,Laki-laki,Dokter
1960,Siti Wijaya,1996-01-29,Jl. Gatot Subroto No. 82 Surabaya,08380079854,siti.wijaya@email.com,Laki-laki,Akuntan
1961,Siti Nurhayati,1988-12-21,Jl. Sudirman No. 60 Yogyakarta,08085141012,siti.nurhayati@email.com,Perempuan,Karyawan Swasta
1962,Rudi Hidayat,1981-05-28,Jl. Sudirman No. 27 Yogyakarta,08550069376,rudi.hidayat@email.com,Perempuan,Pengacara
1963,Rina Hidayat,1975-09-04,Jl. Diponegoro No. 9 Jakarta,08555110232,rina.hidayat@email.com,Laki-laki,Pegawai Negeri
1964,Rudi Lestari,1971-06-29,Jl. Merdeka No. 5 Semarang,08880569628,rudi.lestari@email.com,Perempuan,Wiraswasta
1965,Rina Wijaya,1994-07-04,Jl. Pahlawan No. 23 Yogyakarta,08797671434,rina.wijaya@email.com,Perempuan,Karyawan Swasta
1966,Ahmad Wijaya,2000-04-02,Jl. Diponegoro No. 63 Yogyakarta,08865326214,ahmad.wijaya@email.com,Perempuan,Pegawai Negeri
1967,Rina Wijaya,1979-11-03,Jl. Sudirman No. 83 Surabaya,08156739325,rina.wijaya@email.com,Laki-laki,Pegawai Negeri
1968,Rina Wijaya,1972-01-02,Jl. Sudirman No. 95 Bandung,08874765193,rina.wijaya@email.com,Laki-laki,Dokter
1969,Dewi Santoso,1998-05-29,Jl. Gatot Subroto No. 16 Jakarta,08992944373,dewi.santoso@email.com,Perempuan,Pegawai Negeri
1970,Joko Hidayat,1970-08-10,Jl. Sudirman No. 64 Yogyakarta,08132677030,joko.hidayat@email.com,Laki-laki,Pegawai Negeri
1971,Ahmad Kusuma,1999-02-15,Jl. Diponegoro No. 36 Surabaya,08073737053,ahmad.kusuma@email.com,Perempuan,Pegawai Negeri
1972,Budi Santoso,1986-01-30,Jl. Gatot Subroto No. 25 Semarang,08758981370,budi.santoso@email.com,Laki-laki,Akuntan
1973,Rina Hidayat,1998-01-18,Jl. Merdeka No. 77 Surabaya,08048782536,rina.hidayat@email.com,Laki-laki,Pengacara
1974,Joko Saputra,1975-12-22,Jl. Pahlawan No. 76 Surabaya,08402774240,joko.saputra@email.com,Laki-laki,Dokter
1975,Joko Kusuma,1984-03-28,Jl. Merdeka No. 8 Semarang,08114321626,joko.kusuma@email.com,Laki-laki,Dokter
1976,Dewi Kusuma,1973-02-25,Jl. Diponegoro No. 46 Yogyakarta,08191541131,dewi.kusuma@email.com,Laki-laki,Dokter
1977,Rudi Hidayat,1988-03-28,Jl. Pahlawan No. 62 Surabaya,08337273060,rudi.hidayat@email.com,Laki-laki,Pengacara
1978,Siti Nurhayati,1982-11-21,Jl. Pahlawan No. 79 Yogyakarta,08138523836,siti.nurhayati@email.com,Perempuan,Guru
1979,Joko Saputra,1981-11-08,Jl. Diponegoro No. 14 Surabaya,08625302692,joko.saputra@email.com,Perempuan,Guru
1980,Siti Hidayat,1981-08-15,Jl. Pahlawan No. 78 Jakarta,08618015751,siti.hidayat@email.com,Perempuan,Wiraswasta
1981,Dewi Nurhayati,2000-05-25,Jl. Sudirman No. 93 Bandung,08530755265,dewi.nurhayati@email.com,Laki-laki,Karyawan Swasta
